platform,title,brand,seller,category,final_usd,initial_usd,currency,rating,reviews,images,discount_pct,available,has_video,price_tier,has_rating,has_review,has_discount,title_len,root_cat
Shopee,[NEW DESIGNS] Jellybean Collection Colorful Beaded Shockproof Cover Phone Case,Apple,Pri███a ���███ be█████████s,"[""Mobile & Gadgets"",""Accessories"",""Cases, Covers, & Skins"",""Phone Cases, Covers,",5.04,6.3,PHP,4.9,0.0,,20.0,True,False,低价$3-10,True,False,True,78,"[""Mobile & Gadgets"",""Accessories"",""Cases, Covers, & Skins"",""Phone Cases, Covers,"
Shopee,Tela de Material de lámina de rayas Tencel/tela de seda Tencel orgánica,nan,tea███ode███.mx███,"[""Hogar y Vida"",""Otros""]",16.396099999999997,16.396099999999997,MXN,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,71,"[""Hogar y Vida"",""Otros""]"
Shopee,Ever Bilena Serum Tinted Lip Gloss - 4ml,Ever Bilena,Eve███ile███,"[""Beauty"",""Makeup"",""Lips"",""Lip Gloss""]",3.582,4.05,PHP,4.8,0.0,,11.555555555555555,True,False,低价$3-10,True,False,True,40,"[""Beauty"",""Makeup"",""Lips"",""Lip Gloss""]"
Shopee,6h9 RevengeEleven Camiseta Samurai Atari DISTRO Manga Larga/De Hombre/Top De Japonesa 0971,nan,ani███jgq███ouo██████,"[""Ropa de Hombre"",""Tops"",""Playeras""]",15.459,15.459,COP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,90,"[""Ropa de Hombre"",""Tops"",""Playeras""]"
Shopee,LUX Botanicals Sabun Mandi Cair Magical Orchid 560 mL,LUX,Uni███er ███one█████████ial██████,"[""Perawatan & Kecantikan"",""Perawatan Tubuh"",""Sabun Mandi""]",4.7616,4.96,IDR,4.8,0.0,,4.000000000000007,True,False,低价$3-10,True,False,True,53,"[""Perawatan & Kecantikan"",""Perawatan Tubuh"",""Sabun Mandi""]"
Shopee,"Original Loctit e pegamento 609 Loctite 609/609,609-609 50 gramos 50ml",nan,luc███gro███uv.███,"[""Hogar y Vida"",""Herramientas y Mejoras para el Hogar"",""Herramientas"",""Otros""]",30.8,30.8,CLP,0.0,0.0,,0.0,True,False,中高价$25-50,False,False,False,70,"[""Hogar y Vida"",""Herramientas y Mejoras para el Hogar"",""Herramientas"",""Otros""]"
Shopee,Etiqueta engomada de corte visera casco de cristal kyt nhk tinta agv nolan arai olvidar nombre recordar buen gusto,nan,dem███ipi███a.c███,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]",2.922,2.922,COP,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,114,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]"
Shopee,Sylvanian Families-Juego De Baño SE-200 Epoch Calico Critters,nan,des███y20███mx,"[""Madre y Bebé"",""Juguetes"",""Muñecas y Peluches"",""Muñecas y Accesorios""]",107.37351,107.37351,MXN,0.0,0.0,,0.0,True,False,超高价$100+,False,False,False,61,"[""Madre y Bebé"",""Juguetes"",""Muñecas y Peluches"",""Muñecas y Accesorios""]"
Shopee,Shabby Metal Signos De Estaño Herge Aventure De Tintín Placa De Signo De La Pared Stickers Club Clásico Retro Pintura,nan,Tie███ de███da █████████,"[""Hogar y Vida"",""Decoración"",""Marcos de Fotos y Decoración de Pared""]",9.9,89.10000000000001,CLP,5.0,0.0,,88.88888888888889,True,False,低价$3-10,True,False,True,117,"[""Hogar y Vida"",""Decoración"",""Marcos de Fotos y Decoración de Pared""]"
Shopee,Clip De Limón Portátil Fluicer Que Se Pliega Plana Fácil De Apretar Kitche Suministro,nan,col███ul8███p.c███,"[""Hogar y Vida"",""Utensilios de Cocina"",""Equipos de Té, Café y Bar""]",17.6,17.6,CLP,4.0,0.0,,0.0,True,False,中价$10-25,True,False,False,85,"[""Hogar y Vida"",""Utensilios de Cocina"",""Equipos de Té, Café y Bar""]"
Shopee,【好來】經典纖柔牙刷6入裝(家庭組/深潔牙刷),DARLIE 好來,好來品███旗艦店███原黑人███,"[""保健"",""個人照護"",""口腔照護"",""牙刷""]",5.056,6.912,TWD,5.0,0.0,,26.851851851851848,True,False,低价$3-10,True,False,True,23,"[""保健"",""個人照護"",""口腔照護"",""牙刷""]"
Shopee,Popcorn MXQ 4K Tv Box 5G 8+128G Android 10.1 Ultra Hd 2.4GHz With Keyboard,Popcorn,Pop███nph███ppi██████,"[""Home Appliances"",""TVs & Accessories"",""TV Boxes & Receivers""]",9.702,39.581999999999994,PHP,4.7,0.0,,75.48885857207821,True,False,低价$3-10,True,False,True,74,"[""Home Appliances"",""TVs & Accessories"",""TV Boxes & Receivers""]"
Shopee,Oral-B iO Series 9 Electric Toothbrush with Micro Vibration Bluetooth AI 3D Teeth Tracking Interactive Color Display iO9,Oral-B,Bra███Off███al ██████,"[""Health"",""Personal Care"",""Oral Care"",""Electric Toothbrushes & Accessories""]",317.46,517.26,SGD,4.9,0.0,,38.62660944206009,True,False,超高价$100+,True,False,True,120,"[""Health"",""Personal Care"",""Oral Care"",""Electric Toothbrushes & Accessories""]"
Shopee,ใหม่ unspeakable T เสื้อ morgz youtuber 4. ~ 15ปีเด็กทารกเสื้อผ้าเด็กวัยหัดเดินเด็กเสื้อผ้าเด็ก magliette 100% Cotton,nan,hfj███s0m███,"[""เสื้อผ้าแฟชั่นเด็ก"",""เสื้อผ้าเด็กอ่อน"",""เสื้อ""]",16.968,16.968,THB,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,117,"[""เสื้อผ้าแฟชั่นเด็ก"",""เสื้อผ้าเด็กอ่อน"",""เสื้อ""]"
Shopee,2024 Nuevo Diseño-Personalizado De Bloque De Color Para Petronas Malasia 3d Nombre Polo ☢ ♚ ❈ No . 234,nan,Nun███nce███,"[""Ropa de Hombre"",""Tops"",""Playeras""]",21.900000000000002,21.900000000000002,COP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,102,"[""Ropa de Hombre"",""Tops"",""Playeras""]"
Shopee,Loktite LOCKTITE LOCTITE 577 Sellador De Rosca De Tubo De Pegamento Acero Inoxidable QR 50ML,nan,tan███tor███tlo██████,"[""Hogar y Vida"",""Herramientas y Mejoras para el Hogar"",""Cintas Adhesivas""]",11.0,11.0,CLP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,92,"[""Hogar y Vida"",""Herramientas y Mejoras para el Hogar"",""Cintas Adhesivas""]"
Shopee,🔥WOW🔥ลองยังตัวใหม่จ๊ะพี่จ๋า New อายเซรั่มลดเลือนริ้วรอยรอบดวงตาที่ใครๆเขาตามหา👉Clarins Super Restorative Total Eye Lift,Clarins(คาแรงส์),Wee███aut███95,"[""ผลิตภัณฑ์บำรุงและเสริมความงาม"",""ผลิตภัณฑ์บำรุงบริเวณใบหน้า"",""ผลิตภัณฑ์ดูแลดวงต",1.372,1.372,THB,5.0,0.0,,0.0,True,False,极低价<$3,True,False,False,119,"[""ผลิตภัณฑ์บำรุงและเสริมความงาม"",""ผลิตภัณฑ์บำรุงบริเวณใบหน้า"",""ผลิตภัณฑ์ดูแลดวงต"
Shopee,CELINE Moda Jacquard Mujeres Cintura Elástica Tencel Jeans,nan,ppx███.mx███,"[""Ropa de Mujer"",""Jeans""]",65.33010999999999,65.33010999999999,MXN,0.0,0.0,,0.0,True,False,高价$50-100,False,False,False,58,"[""Ropa de Mujer"",""Jeans""]"
Shopee,[Mejor Opción] STRAVA Mujeres Ciclismo Jersey Traje Triatlón Con Pantalones Cortos Mtb,nan,joe███ke.███,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]",40.72298,40.72298,MXN,0.0,0.0,,0.0,True,False,中高价$25-50,False,False,False,86,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]"
Shopee,"Lắc tay Dây chuyền Cuban titan thời trang, Vòng tay Vòng cổ nam Cuban phong cách hiphop cá tính",nan,CuK███tor███,"[""Phụ Kiện Thời Trang"",""Vòng tay & Lắc tay""]",19.11,23.099999999999998,VND,5.0,0.0,,17.272727272727266,True,False,中价$10-25,True,False,True,95,"[""Phụ Kiện Thời Trang"",""Vòng tay & Lắc tay""]"
Shopee,"Bota De Silicona Para Stanley 40 oz Quencher Adventure Tumbler Y IceFlow Flip 30 20 , Cup Accesorios Protector",nan,yan███ty.███,"[""Hogar y Vida"",""Vajilla"",""Botellas de Agua y Accesorios""]",4.3868,10.0265,CLP,4.8,0.0,,56.247942951179375,True,False,低价$3-10,True,False,True,110,"[""Hogar y Vida"",""Vajilla"",""Botellas de Agua y Accesorios""]"
Shopee,Charger protector Charger case Fast charging cable protector for ip 18/20w charger suitable for ip 13 pro max/ 14 pro ma,nan,Sho███ Ch███e G██████,"[""Mobile & Gadgets"",""Accessories"",""Cables, Chargers & Converters"",""Cable Cases, ",1.692,4.481999999999999,PHP,4.8,0.0,,62.24899598393573,True,False,极低价<$3,True,False,True,120,"[""Mobile & Gadgets"",""Accessories"",""Cables, Chargers & Converters"",""Cable Cases,"
Shopee,ชั้นวางโชว์สินค้า 2ชั้น 4ชั้น วางน้ำหอม วางขวดเครื่องปรุง,nan,nur███oss███on,"[""เครื่องใช้ในบ้าน"",""เฟอร์นิเจอร์"",""ชั้นวางของและลิ้นชัก""]",7.28,7.28,THB,4.9,0.0,,0.0,True,False,低价$3-10,True,False,False,57,"[""เครื่องใช้ในบ้าน"",""เฟอร์นิเจอร์"",""ชั้นวางของและลิ้นชัก""]"
Shopee,Sylvanian FAMILIES Familia Colección De Piano Juguetes Set,nan,amr███iec███738█████████,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]",18.700000000000003,18.700000000000003,CLP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,58,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]"
Shopee,"Laptop Japan HP EliteBook 830 G5 core I5, i7 - 8GB/16GB - 256GB/512GB - 13.3 inch FHD IPS 120hz",Hewlett Packard HP,Lap███.On███,"[""Máy tính & Laptop"",""Laptop""]",271.74,271.74,VND,5.0,0.0,,0.0,True,False,超高价$100+,True,False,False,95,"[""Máy tính & Laptop"",""Laptop""]"
Shopee,Juego Stumble Guys Figura De Acción Juguetes Para Niños De Decoración Del Hogar Muñecas Colecciones Ornamento,nan,bes███tur███l,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]",9.0739,19.7252,CLP,5.0,0.0,,53.99843854561678,True,False,低价$3-10,True,False,True,109,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]"
Shopee,Cyberpunk Edgerunners Logo Polera Para Hombres Mujeres Negro Blanco Tees Cuello Redondo Unisex T Shirt SUPB,nan,min███ang███hw6██████,"[""Ropa de Mujer"",""Tops"",""Playeras""]",8.8,17.6,CLP,0.0,0.0,,50.0,True,False,低价$3-10,False,False,True,107,"[""Ropa de Mujer"",""Tops"",""Playeras""]"
Shopee,"El Gaitero Gaitero ""Spanish Cider"" Red Grape, 12 x 330 ml",El Gaitero,Sho███ Su███mar██████,"[""Food & Beverage"",""Alcoholic Beverages"",""Beer & Cider""]",60.6356,70.152,SGD,0.0,0.0,,13.56540084388186,True,False,高价$50-100,False,False,True,57,"[""Food & Beverage"",""Alcoholic Beverages"",""Beer & Cider""]"
Shopee,Lego Star Wars Speeder มือ 2,Lego(เลโก้),DK ███cks███,"[""แม่และเด็ก"",""ของเล่น"",""บล็อกและของเล่นตัวต่อ""]",4.2,4.2,THB,5.0,0.0,,0.0,True,False,低价$3-10,True,False,False,28,"[""แม่และเด็ก"",""ของเล่น"",""บล็อกและของเล่นตัวต่อ""]"
Shopee,5ml Perfume Atomizador Líquido Contenedor Cosméticos Mini Aluminio Spray Botella Vacía Recargable Para Viajar,nan,pro███uty███mx,"[""Viajes y Equipaje"",""Accesorios de Viaje"",""Botellas y Contenedores de Tamaño de",2.5075,2.5075,MXN,4.4,0.0,,0.0,True,False,极低价<$3,True,False,False,109,"[""Viajes y Equipaje"",""Accesorios de Viaje"",""Botellas y Contenedores de Tamaño de"
Shopee,| Camisetas Deus DISTRO EX MACHINA Logotipo Al Por Mayor Camiseta,nan,lin███opm███gad█████████,"[""Ropa de Hombre"",""Tops"",""Playeras""]",9.43941,9.43941,MXN,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,65,"[""Ropa de Hombre"",""Tops"",""Playeras""]"
Shopee,"SPEECHENNE-Recipiente De Vajilla De Estilo Europeo , Fácil De Limpiar , Para Almacenamiento En El Hogar , Soporte De Par",nan,spe███enn███l,"[""Hogar y Vida"",""Vajilla"",""Cubiertos""]",24.4266,24.4266,CLP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,120,"[""Hogar y Vida"",""Vajilla"",""Cubiertos""]"
Shopee,2023 Cloud9 Verano STRATUS Jersey CSGO LOL VAT Ropa De Equipo,nan,che███o19███k.c███,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]",14.205,21.198,COP,4.7,0.0,,32.98896122275686,True,False,中价$10-25,True,False,True,61,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]"
Shopee,Transfronteriza Nuevo Estilo VQ Sin Mangas Chaleco Deportivo Demon Slayer Fitness Running Transpirable Slim-Fit Entrenam,nan,183███661███mx,"[""Ropa de Hombre"",""Tops"",""Tanks""]",10.68844,10.68844,MXN,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,120,"[""Ropa de Hombre"",""Tops"",""Tanks""]"
Shopee,HG Gundam EXIA Assembly Model Throne Eins/Virtue/Arios Astray Green Frame Robot Modelo Juguete,nan,fev███cl,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Modelo Prearmado y Ferrovia",33.5995,33.5995,CLP,4.5,0.0,,0.0,True,False,中高价$25-50,True,False,False,94,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Modelo Prearmado y Ferrovia"
Shopee,"El Gaitero Gaitero ""Spanish Cider"" Red Grape, 330 ml",El Gaitero,Sho███ Su███mar██████,"[""Food & Beverage"",""Alcoholic Beverages"",""Beer & Cider""]",3.7296,5.846,SGD,4.3,0.0,,36.20253164556962,True,False,低价$3-10,True,False,True,52,"[""Food & Beverage"",""Alcoholic Beverages"",""Beer & Cider""]"
Shopee,Nuevo Cepillo Eléctrico Para Limpiar Pulgas Y Piojos Peine Para Rascar Para Perros Mascotas,nan,kin███o27███,"[""Belleza"",""Herramientas de Belleza"",""Herramientas para Cabello"",""Cepillos y Pei",13.42,13.42,CLP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,91,"[""Belleza"",""Herramientas de Belleza"",""Herramientas para Cabello"",""Cepillos y Pei"
Shopee,"[ Combo 8 ] Lõi lọc nước AQUA 123. Bao gồm 4 lõi số 1, 2 lõi số 2 và 2 lõi số 3.",AQUA,H.P███ore███,"[""Thiết Bị Điện Gia Dụng"",""Đồ gia dụng nhà bếp"",""Máy lọc nước""]",5.46,9.24,VND,4.7,0.0,,40.909090909090914,True,False,低价$3-10,True,False,True,80,"[""Thiết Bị Điện Gia Dụng"",""Đồ gia dụng nhà bếp"",""Máy lọc nước""]"
Shopee,MERAH Loewes Rojo TENCEL Plisado Pantalones Casuales,nan,tok███oew███mx,"[""Ropa de Mujer"",""Pantalones y Leggings"",""Pantalones""]",25.718099999999996,25.718099999999996,MXN,5.0,0.0,,0.0,True,False,中高价$25-50,True,False,False,52,"[""Ropa de Mujer"",""Pantalones y Leggings"",""Pantalones""]"
Shopee,Enfagrow A+ Step 3 - Original Milk Formula Powder (500g) [Members Only],Enfagrow A+,Enf███ow ███Off█████████re,"[""Mom & Baby"",""Milk Formula & Baby Food"",""Milk Formula""]",219.78,219.78,MYR,4.9,0.0,,0.0,True,False,超高价$100+,True,False,False,71,"[""Mom & Baby"",""Milk Formula & Baby Food"",""Milk Formula""]"
Shopee,TE Disco Menstrual Reutilizable Flatfit Esterilizador Período Copa Mujer Taza MX,nan,twe███wit███p.m███,"[""Hobbies y Colecciones"",""Otros""]",6.420379999999999,6.420379999999999,MXN,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,80,"[""Hobbies y Colecciones"",""Otros""]"
Shopee,Airy Bag,nan,Smi███n b███att██████,"[""Tas Wanita"",""Tote Bag""]",22.08,22.08,IDR,5.0,0.0,,0.0,True,False,中价$10-25,True,False,False,8,"[""Tas Wanita"",""Tote Bag""]"
Shopee,Stumble Guys Juego Mochila 3 Piezas Conjunto Estudiante,nan,Tie███ Of███al ██████,"[""Bolsas de Mujer"",""Mochilas""]",65.3445,65.3445,COP,0.0,0.0,,0.0,True,False,高价$50-100,False,False,False,55,"[""Bolsas de Mujer"",""Mochilas""]"
Shopee,Stickers de carreras Arai print & cutt Stickers Cool racing logo Stickers,nan,war███gst███erg██████,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]",7.7,7.7,CLP,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,73,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]"
Shopee,Shuriken Gris / Plata - Calcomanía Alerón Df-X2,nan,rid███spo███bly█████████,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]",12.909,12.909,COP,5.0,0.0,,0.0,True,False,中价$10-25,True,False,False,47,"[""Motocicletas"",""Accesorios para Motocicletas"",""Pegatinas, Logos y Emblemas""]"
Shopee,Sudadera Con Capucha Niñas Suéter STUMBLE Chicos 3-12th,nan,sic███ume███co,"[""Ropa de Hombre"",""Hoodies y Sudaderas"",""Hoodies""]",22.053,22.053,COP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,55,"[""Ropa de Hombre"",""Hoodies y Sudaderas"",""Hoodies""]"
Shopee,STRAVA Pro Camisetas De Ciclismo Conjunto De Invierno Térmico De Lana De Manga Larga Abrigo De Equitación Bicicleta Chaq,nan,STR███LIN███o,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]",48.75,48.75,COP,0.0,0.0,,0.0,True,False,中高价$25-50,False,False,False,120,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]"
Shopee,Strava Cycling Jersey Bike for Men Bicycle Team Males'short Sleeve Shirts UV Protection MTB,nan,Jer███Sto███cl,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]",27.4725,27.4725,CLP,0.0,0.0,,0.0,True,False,中高价$25-50,False,False,False,91,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]"
Shopee,Joie Copa De Vino Plegable Personal Dedicado Copa De Vino Tinto De Plástico Resistente A Los Golpes Portátil Hogar Peque,joiemsc,vis███res███3x.███,"[""Hogar y Vida"",""Vajilla"",""Copas, Tazas y Cristalería""]",15.4,24.200000000000003,CLP,5.0,0.0,,36.36363636363637,True,False,中价$10-25,True,False,True,120,"[""Hogar y Vida"",""Vajilla"",""Copas, Tazas y Cristalería""]"
Shopee,Listo Stock Nuevo Estilo Hombres Jersey De Ciclismo Verano Manga Corta MAAP Equipo De Carretera Camisetas De Desgaste De,nan,cyc███gma███mx,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]",30.849919999999997,30.849919999999997,MXN,5.0,0.0,,0.0,True,False,中高价$25-50,True,False,False,120,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Jerseys""]"
Shopee,Nuevos Cascos Arai Disponibles (1) Gorra De Béisbol Hombres Mujeres Moda Poliéster Sombrero Unisex Golf Running Sun Caps,nan,yan███hi5███,"[""Accesorios de Moda"",""Sombreros y Gorras""]",22.830049999999996,22.830049999999996,MXN,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,120,"[""Accesorios de Moda"",""Sombreros y Gorras""]"
Shopee,Kem Nền Fit Me Tint C Tươi Mướt Chống Nắng với Vitamin C & SPF50 Maybelline New York Fit Me,Maybelline New York,May███lin███ffi█████████e,"[""Sắc Đẹp"",""Trang điểm"",""Trang điểm mặt"",""Kem nền""]",8.315999999999999,9.575999999999999,VND,4.9,0.0,,13.157894736842104,True,False,低价$3-10,True,False,True,91,"[""Sắc Đẹp"",""Trang điểm"",""Trang điểm mặt"",""Kem nền""]"
Shopee,【好來】超氟/雙重功效/茶倍健龍井綠茶牙膏多入組 (口氣清新.口腔保健),DARLIE 好來,好來品███旗艦店███原黑人███,"[""保健"",""個人照護"",""口腔照護"",""牙膏""]",4.8,5.5680000000000005,TWD,5.0,0.0,,13.793103448275874,True,False,低价$3-10,True,False,True,36,"[""保健"",""個人照護"",""口腔照護"",""牙膏""]"
Shopee,Restock Joie rib top manga larga,nan,ten███ghi███we.███,"[""Ropa de Mujer"",""Tops"",""Camisas y Blusas""]",15.129,15.129,COP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,32,"[""Ropa de Mujer"",""Tops"",""Camisas y Blusas""]"
Shopee,Sustagen All-In-One - Vanilla Susu Milk Formula Powder (600g),Sustagen,Sus███en ███ici█████████,"[""Mom & Baby"",""Milk Formula & Baby Food"",""Milk Formula""]",8.36,8.734,MYR,4.9,0.0,,4.282115869017638,True,False,低价$3-10,True,False,True,61,"[""Mom & Baby"",""Milk Formula & Baby Food"",""Milk Formula""]"
Shopee,Quần ống rộng cho nữ 2024 phong cách mùa hè mới in hoa mỏng lưng cao dáng rộng quần ống suông,nan,Một███a h███ đơ█████████,"[""Thời Trang Nữ"",""Quần"",""Quần dài""]",4.7418,7.14,VND,5.0,0.0,,33.58823529411765,True,False,低价$3-10,True,False,True,93,"[""Thời Trang Nữ"",""Quần"",""Quần dài""]"
Shopee,G8 2PCS/set Corteiz 3D Verano Camiseta Anime Manga Corta Top shorts,nan,Xia███i G███ery█████████,"[""Ropa de Hombre"",""Tops"",""Playeras""]",18.08125,18.8505,COP,0.0,0.0,,4.0807936129015125,True,False,中价$10-25,False,False,True,67,"[""Ropa de Hombre"",""Tops"",""Playeras""]"
Shopee,Bút mực nước-bút bi văn phòng ngòi viết 0.5mm đều nét chữ đủ màu NAMSHOP,nan,Han███.,"[""Văn Phòng Phẩm"",""Bút Các Loại"",""Bút & Mực""]",0.041999999999999996,0.041999999999999996,VND,4.8,0.0,,0.0,True,False,极低价<$3,True,False,False,72,"[""Văn Phòng Phẩm"",""Bút Các Loại"",""Bút & Mực""]"
Shopee,Assc ANTI SOCIAL SOCIAL CLUB X PARANOID HYPE COLLAB sudadera con capucha ASSC X PARANOID HYPEBEAST suéter ASSC,nan,vir███iac███hin█████████,"[""Ropa de Hombre"",""Hoodies y Sudaderas"",""Hoodies""]",38.409,38.409,COP,4.1,0.0,,0.0,True,False,中高价$25-50,True,False,False,110,"[""Ropa de Hombre"",""Hoodies y Sudaderas"",""Hoodies""]"
Shopee,YOLAN Sea Wubble Burbuja Bola 40-120cm Inflable Globo De Agua Playa Niños Juguete Partido Juego TPR Elasticidad Pegament,nan,yol███co,"[""Hogar y Vida"",""Decoración para Fiestas"",""Globos""]",8.101750000000001,8.101750000000001,COP,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,120,"[""Hogar y Vida"",""Decoración para Fiestas"",""Globos""]"
Shopee,sanggul anak krucut  20,nan,keb███mur███0rb███,"[""Aksesoris Fashion"",""Aksesoris Rambut"",""Aksesoris Rambut Lainnya""]",1.28,1.28,IDR,0.0,0.0,,0.0,True,False,极低价<$3,False,False,False,23,"[""Aksesoris Fashion"",""Aksesoris Rambut"",""Aksesoris Rambut Lainnya""]"
Shopee,Net bádminton VICTOR IMPORT calidad de materiales suaves y fuertes,nan,jay███man███ahw██████,"[""Deportes y Aire Libre"",""Deportes y Recreación al Aire Libre"",""Bádminton"",""Rede",13.200000000000001,13.200000000000001,CLP,0.0,0.0,,0.0,True,False,中价$10-25,False,False,False,66,"[""Deportes y Aire Libre"",""Deportes y Recreación al Aire Libre"",""Bádminton"",""Rede"
Shopee,Sd EX Standard Unicorn Gundam (modo de destrucción),Bandai Namco,the███kys███x6.███,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Modelo Prearmado y Ferrovia",22.0,22.0,CLP,5.0,0.0,,0.0,True,False,中价$10-25,True,False,False,51,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Modelo Prearmado y Ferrovia"
Shopee,Gundam Justicia Infinita HGCE Carga Extraviada Ω RX-93-V2 Hi-Nu Mercurio Libertad Aérea Huelga ΝGUNDAM 93C Figura De Acc,nan,bes███tur███o,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]",37.531,37.531,COP,4.9,0.0,,0.0,True,False,中高价$25-50,True,False,False,120,"[""Hobbies y Colecciones"",""Artículos Coleccionables"",""Figurillas de Acción""]"
Shopee,FXR Motocross Gear Set Dirt Bike Jersey MX ATV Off Road Moto Racing Traje,nan,Tie███ de███por█████████enw█████████,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Conjuntos""]",89.328,111.669,COP,0.0,0.0,,20.0064476264675,True,False,高价$50-100,False,False,True,73,"[""Deportes y Aire Libre"",""Ropa para Deportiva y al Aire Libre"",""Conjuntos""]"
Shopee,Women Cheongsam Dress 新年旗袍 Chinese New year Clothes Cny clothes qipao   new Chinese style Daily Blue advanced sense impr,nan,Ann███s F███ion███,"[""Women Clothes"",""Traditional Wear"",""Dresses""]",14.348600000000001,26.085,SGD,4.9,0.0,,44.99290780141843,True,False,中价$10-25,True,False,True,120,"[""Women Clothes"",""Traditional Wear"",""Dresses""]"
Shopee,"Unbrush Scalp Brush, Paddle Hairbrush Anti-Static Massage Paddle Brush With Flexible Bristle For Curly Wet Dry Hair Pain",nan,moo███8.c███,"[""Belleza"",""Herramientas de Belleza"",""Herramientas para Cabello"",""Cepillos y Pei",7.8732500000000005,15.4375,COP,5.0,0.0,,48.99919028340081,True,False,低价$3-10,True,False,True,120,"[""Belleza"",""Herramientas de Belleza"",""Herramientas para Cabello"",""Cepillos y Pei"
Shopee,🍑Mookrinstyle🍑กระโปรงสีพื้น ใส่ไปทะเล ไปเที่ยว คาเฟ่ โทนมินิมอลน่ารักมาก เอวยางยืดใส่สบาย,nan,Moo███nst███ st██████,"[""เสื้อผ้าผู้หญิง"",""กระโปรง""]",5.0120000000000005,5.0120000000000005,THB,4.9,0.0,,0.0,True,False,低价$3-10,True,False,False,89,"[""เสื้อผ้าผู้หญิง"",""กระโปรง""]"
Shopee,Camiseta DEUS EX MACHINA CANGGU BALI motocicleta aduana motocicleta motocicleta motocicleta,nan,kao███rah███.mx███,"[""Ropa de Hombre"",""Tops"",""Playeras""]",10.1775,10.1775,MXN,4.1,0.0,,0.0,True,False,中价$10-25,True,False,False,91,"[""Ropa de Hombre"",""Tops"",""Playeras""]"
Shopee,ColourPop Hot Lápiz Labial Líquido Ultra Mate Todos Los Tonos Colores Pop 37,nan,JJf███ion███,"[""Belleza"",""Maquillaje"",""Labios"",""Labiales""]",5.3834,5.3834,CLP,0.0,0.0,,0.0,True,False,低价$3-10,False,False,False,76,"[""Belleza"",""Maquillaje"",""Labios"",""Labiales""]"
Shopee,"Tủ lạnh mini , tủ lạnh mini có ngăn đá , dung tích mini 80 lít tiết kiệm điện, tủ lạnh mới chính hãng bảo hành 12 tháng",nan,Điệ███áy ███ng █████████,"[""Thiết Bị Điện Gia Dụng"",""Đồ gia dụng nhà bếp"",""Tủ lạnh""]",100.8,100.8,VND,4.7,0.0,,0.0,True,False,超高价$100+,True,False,False,119,"[""Thiết Bị Điện Gia Dụng"",""Đồ gia dụng nhà bếp"",""Tủ lạnh""]"
